1517666400,9413.5
1517667300,9322.67
1517668200,9397
1517669100,9370
1517670000,9466
1517670900,9289
1517671800,9315
1517672700,9226
1517673600,9099
1517674500,9187.05
1517675400,9239.96
1517676300,9319.19
1517677200,9321.29
1517678100,9340
1517679000,9285
1517679900,9218.08
1517680800,9214.86
1517681700,9201.12
1517682600,9300
1517683500,9410.34
1517684400,9400
1517685300,9385.56
1517686200,9320.94
1517687100,9328.03
1517688000,9399.66
1517688900,9358.64
1517689800,9383.3
1517690700,9273.46
1517691600,9180
1517692500,9254
1517693400,9224.54
1517694300,9155.63
1517695200,9070
1517696100,9131.46
1517697000,9148
1517697900,9092.37
1517698800,9070
1517699700,9080
1517700600,9121.7
1517701500,9216.41
1517702400,9214.78
1517703300,9143.69
1517704200,9093.55
1517705100,9067.08
1517706000,9105.56
1517706900,9110.01
1517707800,9121
1517708700,8915.52
1517709600,8992.62
1517710500,8978.79
1517711400,9100
1517712300,9057.82
1517713200,9133.02
1517714100,9205
1517715000,9235
1517715900,9200
1517716800,9095
1517717700,9069.19
1517718600,9131.59
1517719500,9083.54
1517720400,9160
1517721300,9191.9
1517722200,9200
1517723100,9261.86
1517724000,9325
1517724900,9338.54
1517725800,9315
1517726700,9269.1
1517727600,9310
1517728500,9239.1
1517729400,9194
1517730300,9194
1517731200,9133
1517732100,9096.82
1517733000,9071.21
1517733900,9100.82
1517734800,9011.59
1517735700,8892
1517736600,8800
1517737500,8820
1517738400,8790
1517739300,8745
1517740200,8766.32
1517741100,8801
1517742000,8941.18
1517742900,8907.46
1517743800,8870
1517744700,8702.55
1517745600,8570
1517746500,8450
1517747400,8599.44
1517748300,8733.46
1517749200,8659.71
1517750100,8722
1517751000,8641.13
1517751900,8716.15
1517752800,8844
1517753700,8754.28
1517754600,8754
1517755500,8622.69
1517756400,8659.63
1517757300,8532.85
1517758200,8320.46
1517759100,8392.96
1517760000,8400
1517760900,8410.42
1517761800,8450
1517762700,8449.29
1517763600,8540
1517764500,8475.5
1517765400,8516.44
1517766300,8475
1517767200,8550
1517768100,8399.24
1517769000,8401.55
1517769900,8360
1517770800,8277.92
1517771700,8220
1517772600,8327.1
1517773500,8224.53
1517774400,8009.67
1517775300,8032
1517776200,8040
1517777100,8136
1517778000,8188.97
1517778900,8242
1517779800,8185.38
1517780700,8102
1517781600,8168.49
1517782500,8300
1517783400,8356
1517784300,8421
1517785200,8362
1517786100,8350
1517787000,8315
1517787900,8168.01
1517788800,8328
1517789700,8279.9
1517790600,8253
1517791500,8235.75
1517792400,8135
1517793300,7980
1517794200,8000
1517795100,8098.58
1517796000,8063.13
1517796900,7996.76
1517797800,7975.32
1517798700,8050
1517799600,8209.93
1517800500,8220
1517801400,8167.92
1517802300,8167.02
1517803200,8069.81
1517804100,8138
1517805000,8225
1517805900,8312.73
1517806800,8309.57
1517807700,8296.1
1517808600,8295.03
1517809500,8210.6
1517810400,8310
1517811300,8275.83
1517812200,8275.02
1517813100,8059.6
1517814000,7963.36
1517814900,7992.52
1517815800,8004.84
1517816700,7973
1517817600,7842.75
1517818500,7990
1517819400,7869.66
1517820300,7804
1517821200,7939.41
1517822100,7978
1517823000,7898
1517823900,7850
1517824800,7822.89
1517825700,7845
1517826600,7814
1517827500,7700
1517828400,7651
1517829300,7666.86
1517830200,7605.57
1517831100,7550
1517832000,7630
1517832900,7650
1517833800,7588.51
1517834700,7720
1517835600,7660
1517836500,7680
1517837400,7664
1517838300,7670.82
1517839200,7500
1517840100,7369.64
1517841000,7400
1517841900,7350.62
1517842800,7325
1517843700,7305.65
1517844600,7467.01
1517845500,7390.01
1517846400,7405
1517847300,7374.49
1517848200,7365.72
1517849100,7308
1517850000,7240
1517850900,7311
1517851800,7200.93
1517852700,7088
1517853600,7031.88
1517854500,7080.27
1517855400,7121.43
1517856300,6962.43
1517857200,6988.21
1517858100,6925.1
1517859000,6803
1517859900,6715.1
1517860800,6842.36
1517861700,7211.38
1517862600,7250
1517863500,7185.62
1517864400,7064.64
1517865300,7318.79
1517866200,7220
1517867100,7135.03
1517868000,7263.96
1517868900,7255.49
1517869800,7109.53
1517870700,6845
1517871600,6955.01
1517872500,6835.35
1517873400,6948
1517874300,6960
1517875200,7020.37
1517876100,6931.07
1517877000,7042.79
1517877900,6992.41
1517878800,6876.57
1517879700,6680
1517880600,6562.43
1517881500,6470
1517882400,6440
1517883300,6435.23
1517884200,6575
1517885100,6390
1517886000,6291
1517886900,6236.66
1517887800,6247.87
1517888700,6376.69
1517889600,6298
1517890500,6239.98
1517891400,6177.3
1517892300,6129
1517893200,6400
1517894100,6294.14
1517895000,6520
1517895900,6580
1517896800,6350
1517897700,6166.96
1517898600,6150.07
1517899500,6279.74
1517900400,6300.36
1517901300,6183.77
1517902200,6120
1517903100,6015
1517904000,6180.65
1517904900,6241.92
1517905800,6131.29
1517906700,6180
1517907600,6436.38
1517908500,6500
1517909400,6834.17
1517910300,6698.66
1517911200,6700
1517912100,6587.92
1517913000,6500
1517913900,6494.36
1517914800,6366.85
1517915700,6329.66
1517916600,6296
1517917500,6549.98
1517918400,6471
1517919300,6521.14
1517920200,6636.35
1517921100,6730
1517922000,7000
1517922900,6879.6
1517923800,7002
1517924700,7150
1517925600,7101
1517926500,6892.87
1517927400,6965.35
1517928300,7190
1517929200,7190
1517930100,7432.1
1517931000,7249
1517931900,7290
1517932800,7259.25
1517933700,7210
1517934600,7070
1517935500,7134.23
1517936400,7009.08
1517937300,6969.97
1517938200,6847
1517939100,7041.03
1517940000,7115.45
1517940900,6999
1517941800,7155.42
1517942700,7192
1517943600,7205
1517944500,7289
1517945400,7424.71
1517946300,7535.61
1517947200,7650
1517948100,7671.58
1517949000,7659.66
1517949900,7530.37
1517950800,7630.51
1517951700,7800
1517952600,7795
1517953500,7770.06
1517954400,7590
1517955300,7686.45
1517956200,7530
1517957100,7665.83
1517958000,7716.1
1517958900,7736.24
1517959800,7840
1517960700,7724
1517961600,7600
1517962500,7585
1517963400,7540.39
1517964300,7610
1517965200,7716.47
1517966100,7711
1517967000,7635.21
1517967900,7629
1517968800,7669.85
1517969700,7555
1517970600,7416.1
1517971500,7365.35
1517972400,7330.65
1517973300,7329.74
1517974200,7272.53
1517975100,7280.75
1517976000,7250
1517976900,7351.68
1517977800,7472.96
1517978700,7481.65
1517979600,7470
1517980500,7567.45
1517981400,7367.04
1517982300,7484.49
1517983200,7312
1517984100,7320.1
1517985000,7452.84
1517985900,7487.35
1517986800,7470.5
